i,time (s),dt
5522,47.02062726,0.008327
5523,47.02895379,0.008327
5524,47.03729844,0.008345
5525,47.04562092,0.008322
5526,47.05396175,0.008341
5527,47.06229138,0.00833
5528,47.0706265,0.008335
5529,47.0789578,0.008331
5530,47.08729696,0.008339
5531,47.09562349,0.008327
5532,47.10396028,0.008337
5533,47.11232066,0.00836
5534,47.12062907,0.008308
5535,47.12896061,0.008332
5536,47.13729262,0.008332
5537,47.14562154,0.008329
5538,47.15395403,0.008332
5539,47.16228604,0.008332
5540,47.17061615,0.00833
5541,47.17895007,0.008334
5542,47.18728232,0.008332
5543,47.1956172,0.008335
5544,47.20395136,0.008334
5545,47.21229911,0.008348
5546,47.22062063,0.008322
5547,47.22894907,0.008328
5548,47.237288,0.008339
5549,47.24561954,0.008332
5550,47.25395465,0.008335
5551,47.26228547,0.008331
5552,47.27063489,0.008349
5553,47.27896285,0.008328
5554,47.28729749,0.008335
5555,47.29563212,0.008335
5556,47.30396557,0.008333
5557,47.31231165,0.008346
5558,47.32063842,0.008327
5559,47.32896948,0.008331
5560,47.33730435,0.008335
5561,47.34563756,0.008333
5562,47.35397983,0.008342
5563,47.36230159,0.008322
5564,47.37063122,0.00833
5565,47.37897182,0.008341
5566,47.38730907,0.008337
5567,47.3956387,0.00833
5568,47.40397501,0.008336
5569,47.41231728,0.008342
5570,47.42065263,0.008335
5571,47.4289844,0.008332
5572,47.43731642,0.008332
5573,47.44565034,0.008334
5574,47.45399261,0.008342
5575,47.46231413,0.008322
5576,47.47064281,0.008329
5577,47.4789772,0.008334
5578,47.48730826,0.008331
5579,47.49563813,0.00833
5580,47.50397062,0.008332
5581,47.51232028,0.00835
5582,47.52064729,0.008327
5583,47.52898383,0.008337
5584,47.53731489,0.008331
5585,47.54563713,0.008322
5586,47.55399275,0.008356
5587,47.56231785,0.008325
5588,47.57064676,0.008329
5589,47.57895398,0.008307
5590,47.5873034,0.008349
5591,47.59561825,0.008315
5592,47.60396576,0.008348
5593,47.61230326,0.008337
5594,47.62062192,0.008319
5595,47.62896347,0.008342
5596,47.63729024,0.008327
5597,47.64566493,0.008375
5598,47.65396905,0.008304
5599,47.66228414,0.008315
5600,47.67061591,0.008332
5601,47.67895103,0.008335
5602,47.68728256,0.008332
5603,47.69561529,0.008333
5604,47.70394635,0.008331
5605,47.71230006,0.008354
5606,47.72062111,0.008321
5607,47.72895265,0.008332
5608,47.73728728,0.008335
5609,47.74562073,0.008333
5610,47.75396943,0.008349
5611,47.76228547,0.008316
5612,47.77061677,0.008331
5613,47.7789495,0.008333
5614,47.78728008,0.008331
5615,47.79561544,0.008335
5616,47.80395007,0.008335
5617,47.8122983,0.008348
5618,47.82062101,0.008323
5619,47.82895017,0.008329
5620,47.83728671,0.008337
5621,47.84562159,0.008335
5622,47.85396767,0.008346
5623,47.86228514,0.008317
5624,47.8706162,0.008331
5625,47.87894893,0.008333
5626,47.88728213,0.008333
5627,47.89561534,0.008333
5628,47.90394902,0.008334
5629,47.91229963,0.008351
5630,47.9206202,0.008321
5631,47.92895103,0.008331
5632,47.937289,0.008338
5633,47.94562006,0.008331
5634,47.95395327,0.008333
5635,47.96228576,0.008332
5636,47.97061634,0.008331
5637,47.97894979,0.008333
5638,47.98728299,0.008333
5639,47.99561667,0.008334
5640,48.00395012,0.008333
5641,48.01229882,0.008349
5642,48.02062798,0.008329
5643,48.02895331,0.008325
5644,48.03729796,0.008345
5645,48.04562163,0.008324
5646,48.05396557,0.008344
5647,48.06228924,0.008324
5648,48.07062864,0.008339
5649,48.07895804,0.008329
5650,48.08729625,0.008338
5651,48.09562564,0.008329
5652,48.10396361,0.008338
5653,48.11230016,0.008337
5654,48.1206243,0.008324
5655,48.12895203,0.008328
5656,48.13728762,0.008336
5657,48.14562082,0.008333
5658,48.15395403,0.008333
5659,48.16228604,0.008332
5660,48.17061687,0.008331
5661,48.1789515,0.008335
5662,48.18728328,0.008332
5663,48.19561529,0.008332
5664,48.20394898,0.008334
5665,48.21230435,0.008355
5666,48.22062206,0.008318
5667,48.22895122,0.008329
5668,48.23728991,0.008339
5669,48.24562216,0.008332
5670,48.25395536,0.008333
5671,48.26228905,0.008334
5672,48.27061725,0.008328
5673,48.27894998,0.008333
5674,48.28729963,0.00835
5675,48.29563308,0.008333
5676,48.30396462,0.008332
5677,48.31231546,0.008351
5678,48.32064128,0.008326
5679,48.32896781,0.008327
5680,48.33730483,0.008337
5681,48.34563875,0.008334
5682,48.3539741,0.008335
5683,48.36230516,0.008331
5684,48.3706336,0.008328
5685,48.37896752,0.008334
5686,48.38730979,0.008342
5687,48.39564276,0.008333
5688,48.40397859,0.008336
5689,48.41232324,0.008345
5690,48.42065358,0.00833
5691,48.42898417,0.008331
5692,48.43731642,0.008332
5693,48.44571257,0.008396
5694,48.45399165,0.008279
5695,48.46234584,0.008354
5696,48.47067213,0.008326
5697,48.47898912,0.008317
5698,48.48736501,0.008376
5699,48.49565983,0.008295
5700,48.50397205,0.008312
5701,48.51230645,0.008334
5702,48.52063632,0.00833
5703,48.52898431,0.008348
5704,48.53730631,0.008322
5705,48.54563141,0.008325
5706,48.55397081,0.008339
5707,48.5623045,0.008334
5708,48.57063103,0.008327
5709,48.57896853,0.008337
5710,48.58729482,0.008326
5711,48.59561563,0.008321
5712,48.60395908,0.008343
5713,48.61229372,0.008335
5714,48.62061977,0.008326
5715,48.62895656,0.008337
5716,48.6372869,0.00833
5717,48.64561987,0.008333
5718,48.6539526,0.008333
5719,48.66228461,0.008332
5720,48.67061377,0.008329
5721,48.6789465,0.008333
5722,48.68728066,0.008334
5723,48.69561243,0.008332
5724,48.70395088,0.008338
5725,48.71229434,0.008343
5726,48.72061753,0.008323
5727,48.72894812,0.008331
5728,48.73728371,0.008336
5729,48.74561644,0.008333
5730,48.75395083,0.008334
5731,48.76228237,0.008332
5732,48.77061558,0.008333
5733,48.77894831,0.008333
5734,48.78727984,0.008332
5735,48.79561234,0.008332
5736,48.8039484,0.008336
5737,48.81229615,0.008348
5738,48.82061839,0.008322
5739,48.8289485,0.00833
5740,48.83728361,0.008335
5741,48.84561777,0.008334
5742,48.8539505,0.008333
5743,48.86228371,0.008333
5744,48.87061644,0.008333
5745,48.87894845,0.008332
5746,48.88727999,0.008332
5747,48.89561272,0.008333
5748,48.90394831,0.008336
5749,48.91229129,0.008343
5750,48.92061901,0.008328
5751,48.92894936,0.00833
5752,48.93728328,0.008334
5753,48.94561815,0.008335
5754,48.95395112,0.008333
5755,48.9622848,0.008334
5756,48.97061563,0.008331
5757,48.97894669,0.008331
5758,48.98727965,0.008333
5759,48.99561524,0.008336
5760,49.00394917,0.008334
5761,49.01229596,0.008347
5762,49.02066779,0.008372
5763,49.0289526,0.008285
5764,49.03729153,0.008339
5765,49.04561877,0.008327
5766,49.05396056,0.008342
5767,49.06228852,0.008328
5768,49.07062364,0.008335
5769,49.0789566,0.008333
5770,49.08729076,0.008334
5771,49.09562039,0.00833
5772,49.10396099,0.008341
5773,49.11229134,0.00833
5774,49.12062931,0.008338
5775,49.12895536,0.008326
5776,49.13729763,0.008342
5777,49.14562154,0.008324
5778,49.15395212,0.008331
5779,49.16228342,0.008331
5780,49.17061353,0.00833
5781,49.17894697,0.008333
5782,49.18728066,0.008334
5783,49.19561315,0.008332
5784,49.20394802,0.008335
5785,49.21229243,0.008344
5786,49.22061849,0.008326
5787,49.22894859,0.00833
5788,49.23728418,0.008336
5789,49.2456193,0.008335
5790,49.25395155,0.008332
5791,49.26228476,0.008333
5792,49.27061486,0.00833
5793,49.27894902,0.008334
5794,49.28728986,0.008341
5795,49.29563046,0.008341
5796,49.3039608,0.00833
5797,49.31230927,0.008348
5798,49.32063866,0.008329
5799,49.32898045,0.008342
5800,49.33729887,0.008318
5801,49.34563518,0.008336
5802,49.35396743,0.008332
5803,49.3622973,0.00833
5804,49.37063098,0.008334
5805,49.37896419,0.008333
5806,49.38730526,0.008341
5807,49.39564157,0.008336
5808,49.40397596,0.008334
5809,49.41231823,0.008342
5810,49.42065096,0.008333
5811,49.42897964,0.008329
5812,49.43731189,0.008332
5813,49.44564343,0.008332
5814,49.45398092,0.008337
5815,49.46231723,0.008336
5816,49.47064543,0.008328
5817,49.47897601,0.008331
5818,49.48732019,0.008344
5819,49.49563766,0.008317
5820,49.50396919,0.008332
5821,49.5123148,0.008346
5822,49.52064514,0.00833
5823,49.52897501,0.00833
5824,49.53731132,0.008336
5825,49.54563952,0.008328
5826,49.55397749,0.008338
5827,49.56231284,0.008335
5828,49.57064295,0.00833
5829,49.57897091,0.008328
5830,49.58732224,0.008351
5831,49.59563041,0.008308
5832,49.60395098,0.008321
5833,49.6122942,0.008343
5834,49.62062502,0.008331
5835,49.62895346,0.008328
5836,49.63729334,0.00834
5837,49.6456213,0.008328
5838,49.65395308,0.008332
5839,49.66228437,0.008331
5840,49.67061639,0.008332
5841,49.67894864,0.008332
5842,49.68728161,0.008333
5843,49.69561458,0.008333
5844,49.70394826,0.008334
5845,49.71229482,0.008347
5846,49.72061825,0.008323
5847,49.72894931,0.008331
5848,49.73728561,0.008336
5849,49.74561811,0.008332
5850,49.7539506,0.008332
5851,49.76228356,0.008333
5852,49.77061439,0.008331
5853,49.77894902,0.008335
5854,49.78728175,0.008333
5855,49.79561567,0.008334
5856,49.80394793,0.008332
5857,49.81229353,0.008346
5858,49.8206172,0.008324
5859,49.82894874,0.008332
5860,49.8372848,0.008336
5861,49.84561777,0.008333
5862,49.85395002,0.008332
5863,49.86232209,0.008372
5864,49.87061667,0.008295
5865,49.8789475,0.008331
5866,49.88727999,0.008332
5867,49.89561319,0.008333
5868,49.90394592,0.008333
5869,49.9122901,0.008344
5870,49.92061806,0.008328
5871,49.9289484,0.00833
5872,49.93728471,0.008336
5873,49.94561815,0.008333
5874,49.95395064,0.008332
5875,49.96228361,0.008333
5876,49.97061515,0.008332
5877,49.97895122,0.008336
5878,49.98728275,0.008332
5879,49.99561596,0.008333
5880,50.00394774,0.008332
5881,50.01229358,0.008346
5882,50.02062464,0.008331
5883,50.02895284,0.008328
5884,50.03729439,0.008342
5885,50.04562163,0.008327
5886,50.0539608,0.008339
5887,50.06228924,0.008328
5888,50.0706234,0.008334
5889,50.07895541,0.008332
5890,50.08729243,0.008337
5891,50.09562135,0.008329
5892,50.10396314,0.008342
5893,50.1122911,0.008328
5894,50.1206224,0.008331
5895,50.12894988,0.008327
5896,50.13728595,0.008336
5897,50.14561796,0.008332
5898,50.15395141,0.008333
5899,50.16228366,0.008332
5900,50.17061496,0.008331
5901,50.17894816,0.008333
5902,50.18728209,0.008334
5903,50.1956141,0.008332
5904,50.2039485,0.008334
5905,50.21229529,0.008347
5906,50.22061849,0.008323
5907,50.22894812,0.00833
5908,50.23728514,0.008337
5909,50.24561858,0.008333
5910,50.25395155,0.008333
5911,50.26228404,0.008332
5912,50.27061606,0.008332
5913,50.27894902,0.008333
5914,50.28728151,0.008332
5915,50.29562163,0.00834
5916,50.30396605,0.008344
5917,50.31230831,0.008342
5918,50.32063747,0.008329
5919,50.32896757,0.00833
5920,50.33729982,0.008332
5921,50.3456347,0.008335
5922,50.35396719,0.008332
5923,50.36229897,0.008332
5924,50.37063003,0.008331
5925,50.37896228,0.008332
5926,50.38729692,0.008335
5927,50.39565253,0.008356
5928,50.4039762,0.008324
5929,50.41231918,0.008343
5930,50.42064881,0.00833
5931,50.42897987,0.008331
5932,50.43731117,0.008331
5933,50.44564462,0.008333
5934,50.45398665,0.008342
5935,50.46231365,0.008327
5936,50.47064257,0.008329
5937,50.47897792,0.008335
5938,50.4873085,0.008331
5939,50.49565291,0.008344
5940,50.5039742,0.008321
5941,50.5123136,0.008339
5942,50.52064443,0.008331
5943,50.52897644,0.008332
5944,50.53731084,0.008334
5945,50.5456388,0.008328
5946,50.55397677,0.008338
5947,50.56231189,0.008335
5948,50.57064128,0.008329
5949,50.57896948,0.008328
5950,50.58730841,0.008339
5951,50.59566045,0.008352
5952,50.60395575,0.008295
5953,50.6122942,0.008338
5954,50.62062335,0.008329
5955,50.62895608,0.008333
5956,50.63729096,0.008335
5957,50.64562273,0.008332
5958,50.65395403,0.008331
5959,50.66228843,0.008334
5960,50.67061591,0.008327
5961,50.67894888,0.008333
5962,50.68728137,0.008332
5963,50.69561458,0.008333
5964,50.70397687,0.008362
5965,50.71229386,0.008317
5966,50.72061753,0.008324
5967,50.72894836,0.008331
5968,50.73728681,0.008338
5969,50.74561667,0.00833
5970,50.75394917,0.008332
5971,50.76228285,0.008334
5972,50.77061486,0.008332
5973,50.77894831,0.008333
5974,50.7872808,0.008332
5975,50.79561472,0.008334
5976,50.80394745,0.008333
5977,50.81229377,0.008346
5978,50.82061839,0.008325
5979,50.82894921,0.008331
5980,50.83728504,0.008336
5981,50.84561777,0.008333
5982,50.85395217,0.008334
5983,50.86228466,0.008332
5984,50.87061477,0.00833
5985,50.87894917,0.008334
5986,50.88728261,0.008333
5987,50.89561462,0.008332
5988,50.90394735,0.008333
5989,50.91229391,0.008347
5990,50.9206183,0.008324
5991,50.92894912,0.008331
5992,50.93728399,0.008335
5993,50.94561696,0.008333
5994,50.95395184,0.008335
5995,50.9622829,0.008331
5996,50.97061539,0.008332
5997,50.97894859,0.008333
5998,50.98728252,0.008334
5999,50.99561405,0.008332
6000,51.0039475,0.008333
6001,51.01229692,0.008349
6002,51.02063108,0.008334
6003,51.02895355,0.008322
6004,51.03729367,0.00834
6005,51.04561973,0.008326
6006,51.05395937,0.00834
6007,51.06228828,0.008329
6008,51.0706234,0.008335
6009,51.0789547,0.008331
6010,51.08729172,0.008337
6011,51.09562159,0.00833
6012,51.10396075,0.008339
6013,51.11229324,0.008332
6014,51.12062836,0.008335
6015,51.12895584,0.008327
6016,51.13728905,0.008333
6017,51.14561868,0.00833
6018,51.15395069,0.008332
6019,51.16228414,0.008333
6020,51.17061544,0.008331
6021,51.17894864,0.008333
6022,51.18728113,0.008332
6023,51.19561458,0.008333
6024,51.20394802,0.008333
6025,51.21229315,0.008345
6026,51.22061801,0.008325
6027,51.22894836,0.00833
6028,51.23731828,0.00837
6029,51.24562001,0.008302
6030,51.25395012,0.00833
6031,51.26228666,0.008337
6032,51.27061582,0.008329
6033,51.27894783,0.008332
6034,51.28728247,0.008335
6035,51.29561496,0.008332
6036,51.30395508,0.00834
6037,51.31231141,0.008356
6038,51.32063603,0.008325
6039,51.32896543,0.008329
6040,51.33730149,0.008336
6041,51.34563375,0.008332
6042,51.35396624,0.008332
6043,51.3622992,0.008333
6044,51.3706305,0.008331
6045,51.37896323,0.008333
6046,51.38729644,0.008333
6047,51.39562988,0.008333
6048,51.4039743,0.008344
6049,51.41233563,0.008361
6050,51.42068958,0.008354
6051,51.42902589,0.008336
6052,51.43733668,0.008311
6053,51.44569349,0.008357
6054,51.45402265,0.008329
6055,51.46232772,0.008305
6056,51.47065401,0.008326
6057,51.47897887,0.008325
6058,51.48731136,0.008332
6059,51.49564529,0.008334
6060,51.50399089,0.008346
6061,51.51231217,0.008321
6062,51.52064824,0.008336
6063,51.52897716,0.008329
6064,51.53731513,0.008338
6065,51.54565263,0.008337
6066,51.55398321,0.008331
6067,51.56231213,0.008329
6068,51.5706377,0.008326
6069,51.57897019,0.008332
6070,51.58731723,0.008347
6071,51.59564042,0.008323
6072,51.60397577,0.008335
6073,51.6122992,0.008323
6074,51.62062931,0.00833
6075,51.62895608,0.008327
6076,51.6372962,0.00834
6077,51.64562511,0.008329
6078,51.65395737,0.008332
6079,51.66228724,0.00833
6080,51.67061734,0.00833
6081,51.67894936,0.008332
6082,51.68728185,0.008332
6083,51.69561458,0.008333
6084,51.70395017,0.008336
6085,51.71229911,0.008349
6086,51.72061968,0.008321
6087,51.72895122,0.008332
6088,51.73728752,0.008336
6089,51.74562097,0.008333
6090,51.75395346,0.008332
6091,51.76228714,0.008334
6092,51.77061606,0.008329
6093,51.77897549,0.008359
6094,51.78729415,0.008319
6095,51.7956183,0.008324
6096,51.80394936,0.008331
6097,51.81230092,0.008352
6098,51.82062721,0.008326
6099,51.82895732,0.00833
6100,51.83729219,0.008335
6101,51.84562516,0.008333
6102,51.85395503,0.00833
6103,51.86228728,0.008332
6104,51.87061644,0.008329
6105,51.87895751,0.008341
6106,51.88729429,0.008337
6107,51.89562631,0.008332
6108,51.90395117,0.008325
6109,51.9123013,0.00835
6110,51.92062068,0.008319
6111,51.92895126,0.008331
6112,51.93728876,0.008337
6113,51.94562054,0.008332
6114,51.95395494,0.008334
6115,51.96228552,0.008331
6116,51.97061658,0.008331
6117,51.97894859,0.008332
6118,51.98728228,0.008334
6119,51.99561477,0.008332
6120,52.00394917,0.008334
6121,52.01229763,0.008348
6122,52.02062702,0.008329
6123,52.02895331,0.008326
6124,52.03729868,0.008345
6125,52.04562283,0.008324
6126,52.05396581,0.008343
6127,52.06228972,0.008324
6128,52.07062912,0.008339
6129,52.07900143,0.008372
6130,52.08729863,0.008297
6131,52.09562492,0.008326
6132,52.10396028,0.008335
6133,52.11230207,0.008342
6134,52.12062502,0.008323
6135,52.12895155,0.008327
6136,52.1372869,0.008335
6137,52.14561987,0.008333
6138,52.15395379,0.008334
6139,52.16228557,0.008332
6140,52.17061734,0.008332
6141,52.17894912,0.008332
6142,52.18728304,0.008334
6143,52.19561362,0.008331
6144,52.20394802,0.008334
6145,52.21230292,0.008355
6146,52.22062182,0.008319
6147,52.22894955,0.008328
6148,52.23728752,0.008338
6149,52.2456193,0.008332
6150,52.25395536,0.008336
6151,52.26228547,0.00833
6152,52.27061629,0.008331
6153,52.27894998,0.008334
6154,52.28728247,0.008332
6155,52.29561472,0.008332
6156,52.3039484,0.008334
6157,52.31231189,0.008363
6158,52.32063747,0.008326
6159,52.328969,0.008332
6160,52.33730555,0.008337
6161,52.34563613,0.008331
6162,52.35397005,0.008334
6163,52.36230087,0.008331
6164,52.3706317,0.008331
6165,52.37896514,0.008333
6166,52.3872993,0.008334
6167,52.39563084,0.008332
6168,52.40396357,0.008333
6169,52.41231871,0.008355
6170,52.4206512,0.008332
6171,52.42898202,0.008331
6172,52.43731809,0.008336
6173,52.44564796,0.00833
6174,52.45398188,0.008334
6175,52.4623158,0.008334
6176,52.47064757,0.008332
6177,52.47897577,0.008328
6178,52.48731208,0.008336
6179,52.49564195,0.00833
6180,52.50397563,0.008334
6181,52.51233602,0.00836
6182,52.5206542,0.008318
6183,52.52898789,0.008334
6184,52.53732801,0.00834
6185,52.54565263,0.008325
6186,52.55398202,0.008329
6187,52.56231928,0.008337
6188,52.57065725,0.008338
6189,52.57898545,0.008328
6190,52.58731461,0.008329
6191,52.59564376,0.008329
6192,52.60399032,0.008347
6193,52.61237598,0.008386
6194,52.62062836,0.008252
6195,52.62895918,0.008331
6196,52.63729715,0.008338
6197,52.64562607,0.008329
6198,52.65396333,0.008337
6199,52.66229415,0.008331
6200,52.67062283,0.008329
6201,52.67895007,0.008327
6202,52.68728304,0.008333
6203,52.69561577,0.008333
6204,52.70394874,0.008333
6205,52.71230221,0.008353
6206,52.72061896,0.008317
6207,52.72895122,0.008332
6208,52.73728776,0.008337
6209,52.74562001,0.008332
6210,52.75395393,0.008334
6211,52.76228571,0.008332
6212,52.77061653,0.008331
6213,52.77894902,0.008332
6214,52.78728318,0.008334
6215,52.79561496,0.008332
6216,52.80394816,0.008333
6217,52.81230402,0.008356
6218,52.8206203,0.008316
6219,52.82895041,0.00833
6220,52.83728743,0.008337
6221,52.84562016,0.008333
6222,52.8539536,0.008333
6223,52.86228442,0.008331
6224,52.87061715,0.008333
6225,52.87894869,0.008332
6226,52.88728285,0.008334
6227,52.89561415,0.008331
6228,52.90394735,0.008333
6229,52.91230083,0.008353
6230,52.92065096,0.00835
6231,52.92895126,0.0083
6232,52.93728709,0.008336
6233,52.94562054,0.008333
6234,52.95395184,0.008331
6235,52.96228433,0.008332
6236,52.97061825,0.008334
6237,52.97894955,0.008331
6238,52.98728323,0.008334
6239,52.99561453,0.008331
6240,53.00394917,0.008335
6241,53.01230216,0.008353
6242,53.02062845,0.008326
6243,53.02895355,0.008325
6244,53.03729916,0.008346
6245,53.04562163,0.008322
6246,53.05396509,0.008343
6247,53.06228948,0.008324
6248,53.07062936,0.00834
6249,53.07895684,0.008327
6250,53.08729696,0.00834
6251,53.09562588,0.008329
6252,53.10396004,0.008334
6253,53.11230135,0.008341
6254,53.12063122,0.00833
6255,53.12896085,0.00833
6256,53.1372962,0.008335
6257,53.14562655,0.00833
6258,53.15395427,0.008328
6259,53.16228676,0.008332
6260,53.17061758,0.008331
6261,53.17894888,0.008331
6262,53.18728256,0.008334
6263,53.19561458,0.008332
6264,53.2039485,0.008334
6265,53.21230459,0.008356
6266,53.22061968,0.008315
6267,53.22895241,0.008333
6268,53.23728848,0.008336
6269,53.24562168,0.008333
6270,53.25395656,0.008335
6271,53.26228547,0.008329
6272,53.27061653,0.008331
6273,53.27894902,0.008332
6274,53.28728271,0.008334
6275,53.29561615,0.008333
6276,53.30394888,0.008333
6277,53.31230211,0.008353
6278,53.32064414,0.008342
6279,53.32896686,0.008323
6280,53.33730412,0.008337
6281,53.34563613,0.008332
6282,53.35396934,0.008333
6283,53.36230207,0.008333
6284,53.37063265,0.008331
6285,53.37896466,0.008332
6286,53.38729978,0.008335
6287,53.3956306,0.008331
6288,53.40396524,0.008335
6289,53.41233134,0.008366
6290,53.42064595,0.008315
6291,53.42898059,0.008335
6292,53.43731833,0.008338
6293,53.4456501,0.008332
6294,53.45401835,0.008368
6295,53.46231246,0.008294
6296,53.47064161,0.008329
6297,53.47897553,0.008334
6298,53.48730898,0.008333
6299,53.49564004,0.008331
6300,53.50397372,0.008334
6301,53.51232195,0.008348
6302,53.52065277,0.008331
6303,53.52898669,0.008334
6304,53.53732538,0.008339
6305,53.54565167,0.008326
6306,53.55398107,0.008329
6307,53.562325,0.008344
6308,53.5706563,0.008331
6309,53.57898784,0.008332
6310,53.58731294,0.008325
6311,53.59564281,0.00833
6312,53.60399246,0.00835
6313,53.61232305,0.008331
6314,53.62065601,0.008333
6315,53.62896013,0.008304
6316,53.63729048,0.00833
6317,53.64563084,0.00834
6318,53.65395403,0.008323
6319,53.66229391,0.00834
6320,53.67061806,0.008324
6321,53.67895341,0.008335
6322,53.68728328,0.00833
6323,53.69561529,0.008332
6324,53.70394898,0.008334
6325,53.71230388,0.008355
6326,53.72061992,0.008316
6327,53.72895098,0.008331
6328,53.737288,0.008337
6329,53.74561858,0.008331
6330,53.75395346,0.008335
6331,53.76229477,0.008341
6332,53.77061868,0.008324
6333,53.77895069,0.008332
6334,53.78728366,0.008333
6335,53.79561544,0.008332
6336,53.80394936,0.008334
6337,53.81230259,0.008353
6338,53.82062078,0.008318
6339,53.82895136,0.008331
6340,53.83728838,0.008337
6341,53.84562159,0.008333
6342,53.8539536,0.008332
6343,53.86228418,0.008331
6344,53.87061548,0.008331
6345,53.87894988,0.008334
6346,53.88728309,0.008333
6347,53.89561582,0.008333
6348,53.90394831,0.008332
6349,53.91230202,0.008354
6350,53.92061949,0.008317
6351,53.92895031,0.008331
6352,53.93728876,0.008338
6353,53.94562054,0.008332
6354,53.95395327,0.008333
6355,53.9622848,0.008332
6356,53.97061682,0.008332
6357,53.97894859,0.008332
6358,53.98728418,0.008336
6359,53.99561524,0.008331
6360,54.00394917,0.008334
6361,54.0123024,0.008353
6362,54.02062678,0.008324
6363,54.0289526,0.008326
6364,54.03729868,0.008346
6365,54.04562378,0.008325
6366,54.05396509,0.008341
6367,54.06228995,0.008325
6368,54.07062697,0.008337
6369,54.07895804,0.008331
6370,54.08729768,0.00834
6371,54.09562326,0.008326
6372,54.10395932,0.008336
6373,54.1122961,0.008337
6374,54.12062526,0.008329
6375,54.12895155,0.008326
6376,54.13728857,0.008337
6377,54.14562058,0.008332
6378,54.15395308,0.008332
6379,54.16228652,0.008333
6380,54.17061615,0.00833
6381,54.17895007,0.008334
6382,54.1872828,0.008333
6383,54.19561577,0.008333
6384,54.20395064,0.008335
6385,54.21229863,0.008348
6386,54.22062087,0.008322
6387,54.22895074,0.00833
6388,54.23728752,0.008337
6389,54.2456193,0.008332
6390,54.25395346,0.008334
6391,54.26228857,0.008335
6392,54.27061653,0.008328
6393,54.27895021,0.008334
6394,54.28728318,0.008333
6395,54.29565954,0.008376
6396,54.3039484,0.008289
6397,54.31229878,0.00835
6398,54.32062101,0.008322
6399,54.32896853,0.008348
6400,54.33730412,0.008336
6401,54.34563541,0.008331
6402,54.35396957,0.008334
6403,54.36230063,0.008331
6404,54.37063146,0.008331
6405,54.37896562,0.008334
6406,54.38729882,0.008333
6407,54.39563203,0.008333
6408,54.40396452,0.008332
6409,54.41231108,0.008347
6410,54.42064071,0.00833
6411,54.42896938,0.008329
6412,54.43731666,0.008347
6413,54.44564986,0.008333
6414,54.45398212,0.008332
6415,54.46231198,0.00833
6416,54.47064376,0.008332
6417,54.47897697,0.008333
6418,54.48732996,0.008353
6419,54.49566078,0.008331
6420,54.50401139,0.008351
6421,54.51234841,0.008337
6422,54.52066231,0.008314
6423,54.52898407,0.008322
6424,54.53732014,0.008336
6425,54.54564047,0.00832
6426,54.55397177,0.008331
6427,54.56231332,0.008342
6428,54.57064056,0.008327
6429,54.57896805,0.008327
6430,54.58731389,0.008346
6431,54.59564376,0.00833
6432,54.60396838,0.008325
6433,54.61231065,0.008342
6434,54.6206429,0.008332
6435,54.62897468,0.008332
6436,54.63729596,0.008321
6437,54.64562154,0.008326
6438,54.65396452,0.008343
6439,54.66228652,0.008322
6440,54.6706245,0.008338
6441,54.67895532,0.008331
6442,54.68728709,0.008332
6443,54.69561815,0.008331
6444,54.70395017,0.008332
6445,54.71230125,0.008351
6446,54.72062302,0.008322
6447,54.72895098,0.008328
6448,54.73728991,0.008339
6449,54.7456212,0.008331
6450,54.75395346,0.008332
6451,54.76228499,0.008332
6452,54.77061796,0.008333
6453,54.77894998,0.008332
6454,54.7872839,0.008334
6455,54.79561448,0.008331
6456,54.8039484,0.008334
6457,54.81229806,0.00835
6458,54.82062101,0.008323
6459,54.82895041,0.008329
6460,54.83728886,0.008338
6461,54.84561968,0.008331
6462,54.85395312,0.008333
6463,54.86228633,0.008333
6464,54.87061739,0.008331
6465,54.87895036,0.008333
6466,54.8872838,0.008333
6467,54.89561629,0.008332
6468,54.90394855,0.008332
6469,54.91230011,0.008352
6470,54.9206214,0.008321
6471,54.92895103,0.00833
6472,54.93728924,0.008338
6473,54.94561958,0.00833
6474,54.95395351,0.008334
6475,54.96228623,0.008333
6476,54.97061682,0.008331
6477,54.97894979,0.008333
6478,54.98728347,0.008334
6479,54.99561501,0.008332
6480,55.0039494,0.008334
6481,55.01230264,0.008353
6482,55.0206275,0.008325
6483,55.02895284,0.008325
6484,55.03730059,0.008348
6485,55.04562235,0.008322
6486,55.05396676,0.008344
6487,55.06228948,0.008323
6488,55.07062531,0.008336
6489,55.07895804,0.008333
6490,55.08729863,0.008341
6491,55.09562254,0.008324
6492,55.10396242,0.00834
6493,55.11229634,0.008334
6494,55.12063146,0.008335
6495,55.12895846,0.008327
6496,55.13732219,0.008364
6497,55.14562058,0.008298
6498,55.15395451,0.008334
6499,55.16228509,0.008331
6500,55.17061734,0.008332
6501,55.17894983,0.008332
6502,55.18728471,0.008335
6503,55.19561601,0.008331
6504,55.20394802,0.008332
6505,55.21230316,0.008355
6506,55.22062135,0.008318
6507,55.22895026,0.008329
6508,55.23728895,0.008339
6509,55.24562025,0.008331
6510,55.25395227,0.008332
6511,55.26228595,0.008334
6512,55.2706213,0.008335
6513,55.27895117,0.00833
6514,55.28728414,0.008333
6515,55.29561567,0.008332
6516,55.30394888,0.008333
6517,55.31230354,0.008355
6518,55.3206203,0.008317
6519,55.32895184,0.008332
6520,55.3373065,0.008355
