cycle,sec,last,dt,sdt
001908,16.90071,16.8979,0.00281,-0.005523
001909,16.914578,16.90071,0.013868,0.005535
001910,16.917363,16.914578,0.002786,-0.005548
001911,16.93123,16.917363,0.013866,0.005533
001912,16.934007,16.93123,0.002777,-0.005556
001913,16.947881,16.934007,0.013874,0.005541
001914,16.950651,16.947881,0.002769,-0.005564
001915,16.964537,16.950651,0.013886,0.005553
001916,16.967301,16.964537,0.002764,-0.005569
001917,16.98119,16.967301,0.013889,0.005556
001918,16.983945,16.98119,0.002755,-0.005578
001919,16.997839,16.983945,0.013894,0.005561
001920,17.000589,16.997839,0.002749,-0.005584
001921,17.014525,17.000589,0.013936,0.005603
001922,17.01724,17.014525,0.002715,-0.005618
001923,17.03118,17.01724,0.01394,0.005607
001924,17.033884,17.03118,0.002703,-0.00563
001925,17.047831,17.033884,0.013947,0.005614
001926,17.050526,17.047831,0.002696,-0.005638
001927,17.064486,17.050526,0.01396,0.005626
001928,17.067181,17.064486,0.002695,-0.005638
001929,17.081149,17.067181,0.013968,0.005635
001930,17.083824,17.081149,0.002675,-0.005658
001931,17.097801,17.083824,0.013977,0.005644
001932,17.100467,17.097801,0.002667,-0.005667
001933,17.11447,17.100467,0.014003,0.005669
001934,17.117121,17.11447,0.002651,-0.005682
001935,17.131123,17.117121,0.014002,0.005669
001936,17.133768,17.131123,0.002645,-0.005689
001937,17.147792,17.133768,0.014024,0.005691
001938,17.150468,17.147792,0.002676,-0.005658
001939,17.16452,17.150468,0.014051,0.005718
001940,17.167161,17.16452,0.002641,-0.005692
001941,17.181243,17.167161,0.014082,0.005749
001942,17.183876,17.181243,0.002633,-0.0057
001943,17.197986,17.183876,0.01411,0.005777
001944,17.200588,17.197986,0.002602,-0.005731
001945,17.214708,17.200588,0.014119,0.005786
001946,17.217266,17.214708,0.002558,-0.005775
001947,17.231377,17.217266,0.014111,0.005777
001948,17.233922,17.231377,0.002545,-0.005789
001949,17.248035,17.233922,0.014113,0.00578
001950,17.25058,17.248035,0.002545,-0.005788
001951,17.264703,17.25058,0.014122,0.005789
001952,17.267235,17.264703,0.002533,-0.005801
001953,17.281362,17.267235,0.014127,0.005793
001954,17.283901,17.281362,0.00254,-0.005794
001955,17.29802,17.283901,0.014119,0.005786
001956,17.300551,17.29802,0.00253,-0.005803
001957,17.314695,17.300551,0.014145,0.005811
001958,17.31722,17.314695,0.002524,-0.005809
001959,17.331365,17.31722,0.014145,0.005812
001960,17.333881,17.331365,0.002517,-0.005817
001961,17.348035,17.333881,0.014154,0.005821
001962,17.350541,17.348035,0.002506,-0.005828
001963,17.364711,17.350541,0.01417,0.005836
001964,17.367206,17.364711,0.002495,-0.005838
001965,17.381378,17.367206,0.014173,0.005839
001966,17.383868,17.381378,0.00249,-0.005844
001967,17.398048,17.383868,0.01418,0.005846
001968,17.400531,17.398048,0.002483,-0.00585
001969,17.414747,17.400531,0.014216,0.005883
001970,17.417253,17.414747,0.002506,-0.005827
001971,17.431452,17.417253,0.014199,0.005865
001972,17.43393,17.431452,0.002477,-0.005856
001973,17.448158,17.43393,0.014228,0.005895
001974,17.450601,17.448158,0.002444,-0.00589
001975,17.464873,17.450601,0.014271,0.005938
001976,17.467268,17.464873,0.002395,-0.005939
001977,17.481545,17.467268,0.014277,0.005944
001978,17.483931,17.481545,0.002386,-0.005947
001979,17.498221,17.483931,0.014291,0.005957
001980,17.500595,17.498221,0.002373,-0.00596
001981,17.514938,17.500595,0.014344,0.00601
001982,17.517259,17.514938,0.002321,-0.006013
001983,17.531612,17.517259,0.014354,0.00602
001984,17.533909,17.531612,0.002296,-0.006037
001985,17.548262,17.533909,0.014354,0.00602
001986,17.550552,17.548262,0.00229,-0.006044
001987,17.564938,17.550552,0.014386,0.006053
001988,17.567213,17.564938,0.002275,-0.006058
001989,17.581608,17.567213,0.014395,0.006062
001990,17.583861,17.581608,0.002253,-0.00608
001991,17.598256,17.583861,0.014395,0.006061
001992,17.600507,17.598256,0.00225,-0.006083
001993,17.614939,17.600507,0.014433,0.0061
001994,17.617167,17.614939,0.002228,-0.006105
001995,17.631636,17.617167,0.014469,0.006136
001996,17.633837,17.631636,0.0022,-0.006133
001997,17.648313,17.633837,0.014476,0.006142
001998,17.650506,17.648313,0.002194,-0.006139
001999,17.664994,17.650506,0.014487,0.006154
002000,17.667178,17.664994,0.002184,-0.006149
002001,17.681692,17.667178,0.014515,0.006181
002002,17.683855,17.681692,0.002162,-0.006171
002003,17.698386,17.683855,0.014531,0.006198
002004,17.700526,17.698386,0.00214,-0.006194
002005,17.715108,17.700526,0.014582,0.006249
002006,17.717209,17.715108,0.002101,-0.006232
002007,17.731808,17.717209,0.0146,0.006266
002008,17.733878,17.731808,0.00207,-0.006263
002009,17.748482,17.733878,0.014604,0.006271
002010,17.750545,17.748482,0.002063,-0.00627
002011,17.765161,17.750545,0.014616,0.006282
002012,17.767211,17.765161,0.00205,-0.006283
002013,17.781862,17.767211,0.014652,0.006318
002014,17.783881,17.781862,0.002018,-0.006315
002015,17.79856,17.783881,0.01468,0.006346
002016,17.80056,17.79856,0.002,-0.006333
002017,17.815276,17.80056,0.014716,0.006383
002018,17.817265,17.815276,0.001989,-0.006344
002019,17.831984,17.817265,0.014719,0.006386
002020,17.833933,17.831984,0.001949,-0.006384
002021,17.848671,17.833933,0.014738,0.006404
002022,17.850605,17.848671,0.001934,-0.0064
002023,17.865351,17.850605,0.014747,0.006413
002024,17.867271,17.865351,0.00192,-0.006414
002025,17.882035,17.867271,0.014765,0.006431
002026,17.883939,17.882035,0.001904,-0.00643
002027,17.898734,17.883939,0.014795,0.006461
002028,17.900614,17.898734,0.00188,-0.006453
002029,17.915451,17.900614,0.014837,0.006503
002030,17.917277,17.915451,0.001827,-0.006507
002031,17.932142,17.917277,0.014865,0.006531
002032,17.933947,17.932142,0.001805,-0.006529
002033,17.948837,17.933947,0.01489,0.006557
002034,17.950625,17.948837,0.001788,-0.006545
002035,17.965534,17.950625,0.01491,0.006576
002036,17.967288,17.965534,0.001753,-0.00658
002037,17.982224,17.967288,0.014936,0.006603
002038,17.983955,17.982224,0.001731,-0.006602
002039,17.998912,17.983955,0.014957,0.006624
002040,18.000627,17.998912,0.001714,-0.006619
002041,18.015633,18.000627,0.015006,0.006672
002042,18.017298,18.015633,0.001665,-0.006668
002043,18.032327,18.017298,0.015029,0.006696
002044,18.033966,18.032327,0.001639,-0.006694
002045,18.049015,18.033966,0.015048,0.006715
002046,18.050645,18.049015,0.00163,-0.006703
002047,18.065715,18.050645,0.01507,0.006737
002048,18.06732,18.065715,0.001605,-0.006729
002049,18.082414,18.06732,0.015094,0.006761
002050,18.083989,18.082414,0.001575,-0.006758
002051,18.0991,18.083989,0.015111,0.006778
002052,18.100754,18.0991,0.001654,-0.00668
002053,18.115805,18.100754,0.015052,0.006718
002054,18.117419,18.115805,0.001614,-0.006719
002055,18.132478,18.117419,0.015058,0.006725
002056,18.134072,18.132478,0.001595,-0.006739
002057,18.149183,18.134072,0.01511,0.006777
002058,18.150732,18.149183,0.00155,-0.006784
002059,18.165867,18.150732,0.015135,0.006801
002060,18.167392,18.165867,0.001525,-0.006809
002061,18.182538,18.167392,0.015147,0.006813
002062,18.184042,18.182538,0.001504,-0.00683
002063,18.199212,18.184042,0.01517,0.006836
002064,18.200694,18.199212,0.001482,-0.006851
002065,18.215898,18.200694,0.015204,0.006871
002066,18.217345,18.215898,0.001447,-0.006886
002067,18.232585,18.217345,0.015239,0.006906
002068,18.234005,18.232585,0.00142,-0.006913
002069,18.249266,18.234005,0.015261,0.006928
002070,18.250667,18.249266,0.001401,-0.006932
002071,18.265953,18.250667,0.015286,0.006953
002072,18.267331,18.265953,0.001378,-0.006956
002073,18.282634,18.267331,0.015303,0.00697
002074,18.283992,18.282634,0.001359,-0.006975
002075,18.299315,18.283992,0.015322,0.006989
002076,18.30066,18.299315,0.001345,-0.006988
002077,18.316028,18.30066,0.015368,0.007035
002078,18.317324,18.316028,0.001296,-0.007038
002079,18.332706,18.317324,0.015382,0.007049
002080,18.33398,18.332706,0.001274,-0.00706
002081,18.349379,18.33398,0.015399,0.007066
002082,18.350636,18.349379,0.001257,-0.007077
002083,18.366062,18.350636,0.015426,0.007093
002084,18.367282,18.366062,0.001221,-0.007113
002085,18.382738,18.367282,0.015456,0.007122
002086,18.383929,18.382738,0.001191,-0.007143
002087,18.39941,18.383929,0.015482,0.007148
002088,18.400582,18.39941,0.001171,-0.007162
002089,18.416096,18.400582,0.015514,0.007181
002090,18.417237,18.416096,0.001142,-0.007192
002091,18.432781,18.417237,0.015544,0.007211
002092,18.433901,18.432781,0.001119,-0.007214
002093,18.449465,18.433901,0.015564,0.00723
002094,18.450563,18.449465,0.001099,-0.007235
002095,18.466156,18.450563,0.015592,0.007259
002096,18.467221,18.466156,0.001066,-0.007268
002097,18.482839,18.467221,0.015617,0.007284
002098,18.483881,18.482839,0.001042,-0.007291
002099,18.499524,18.483881,0.015643,0.00731
002100,18.500545,18.499524,0.001021,-0.007312
002101,18.516232,18.500545,0.015687,0.007354
002102,18.517202,18.516232,0.00097,-0.007364
002103,18.532905,18.517202,0.015703,0.00737
002104,18.533853,18.532905,0.000947,-0.007386
002105,18.549579,18.533853,0.015727,0.007393
002106,18.550498,18.549579,0.000919,-0.007414
002107,18.56626,18.550498,0.015762,0.007429
002108,18.567141,18.56626,0.00088,-0.007453
002109,18.582925,18.567141,0.015785,0.007451
002110,18.58379,18.582925,0.000865,-0.007469
002111,18.599598,18.58379,0.015808,0.007475
002112,18.600437,18.599598,0.000839,-0.007494
002113,18.616284,18.600437,0.015846,0.007513
002114,18.617078,18.616284,0.000794,-0.007539
002115,18.632966,18.617078,0.015888,0.007554
002116,18.63374,18.632966,0.000774,-0.007559
002117,18.649649,18.63374,0.015909,0.007576
002118,18.650398,18.649649,0.000749,-0.007584
002119,18.666345,18.650398,0.015946,0.007613
002120,18.667052,18.666345,0.000707,-0.007626
002121,18.683028,18.667052,0.015976,0.007643
002122,18.683712,18.683028,0.000684,-0.00765
002123,18.699715,18.683712,0.016003,0.00767
002124,18.700374,18.699715,0.000659,-0.007674
002125,18.716418,18.700374,0.016044,0.007711
002126,18.717029,18.716418,0.000611,-0.007722
002127,18.733101,18.717029,0.016072,0.007739
002128,18.733682,18.733101,0.000581,-0.007753
002129,18.749798,18.733682,0.016116,0.007782
002130,18.750335,18.749798,0.000538,-0.007796
002131,18.766516,18.750335,0.016181,0.007847
002132,18.766985,18.766516,0.000469,-0.007864
002133,18.783195,18.766985,0.01621,0.007877
002134,18.78363,18.783195,0.000435,-0.007898
002135,18.799863,18.78363,0.016233,0.0079
002136,18.800274,18.799863,0.000411,-0.007922
002137,18.816571,18.800274,0.016297,0.007963
002138,18.816917,18.816571,0.000346,-0.007987
002139,18.833259,18.816917,0.016341,0.008008
002140,18.833558,18.833259,0.000299,-0.008034
002141,18.849941,18.833558,0.016383,0.00805
002142,18.850195,18.849941,0.000254,-0.008079
002143,18.866634,18.850195,0.016439,0.008106
002144,18.866845,18.866634,0.00021,-0.008123
002145,18.883323,18.866845,0.016479,0.008145
002146,18.883497,18.883323,0.000174,-0.008159
002147,18.90001,18.883497,0.016513,0.008179
002148,18.900137,18.90001,0.000127,-0.008206
002149,18.916717,18.900137,0.01658,0.008246
002150,18.916777,18.916717,0.00006,-0.008273
002151,18.933397,18.916777,0.01662,0.008287
002152,18.933457,18.933397,0.00006,-0.008274
002153,18.950071,18.933457,0.016614,0.008281
002154,18.950122,18.950071,0.000051,-0.008283
002155,18.966748,18.950122,0.016626,0.008293
002156,18.966799,18.966748,0.000052,-0.008281
002157,18.983428,18.966799,0.016628,0.008295
002158,18.98348,18.983428,0.000052,-0.008281
002159,19.000102,18.98348,0.016622,0.008288
002160,19.000159,19.000102,0.000057,-0.008276
002161,19.016808,19.000159,0.016649,0.008316
002162,19.016866,19.016808,0.000058,-0.008276
002163,19.033504,19.016866,0.016638,0.008305
002164,19.033564,19.033504,0.00006,-0.008274
002165,19.050189,19.033564,0.016626,0.008293
002166,19.05025,19.050189,0.000061,-0.008273
002167,19.066886,19.05025,0.016635,0.008302
002168,19.066947,19.066886,0.000061,-0.008272
002169,19.083577,19.066947,0.01663,0.008297
002170,19.083635,19.083577,0.000058,-0.008275
002171,19.100264,19.083635,0.016629,0.008296
002172,19.100322,19.100264,0.000058,-0.008275
002173,19.116975,19.100322,0.016653,0.008319
002174,19.117034,19.116975,0.00006,-0.008274
002175,19.133656,19.117034,0.016621,0.008288
002176,19.133715,19.133656,0.000059,-0.008274
002177,19.150337,19.133715,0.016622,0.008289
002178,19.150395,19.150337,0.000058,-0.008275
002179,19.167041,19.150395,0.016646,0.008312
002180,19.167102,19.167041,0.000062,-0.008272
002181,19.183731,19.167102,0.016629,0.008296
002182,19.183789,19.183731,0.000057,-0.008276
002183,19.20042,19.183789,0.016631,0.008298
002184,19.200479,19.20042,0.000059,-0.008275
002185,19.217127,19.200479,0.016649,0.008315
002186,19.217187,19.217127,0.00006,-0.008273
002187,19.233816,19.217187,0.016629,0.008295
002188,19.233876,19.233816,0.00006,-0.008274
002189,19.250499,19.233876,0.016624,0.008291
002190,19.250557,19.250499,0.000058,-0.008276
002191,19.267189,19.250557,0.016632,0.008298
002192,19.267248,19.267189,0.000059,-0.008274
002193,19.283867,19.267248,0.016619,0.008286
002194,19.283924,19.283867,0.000057,-0.008277
002195,19.300547,19.283924,0.016623,0.008289
002196,19.300606,19.300547,0.000059,-0.008274
002197,19.317249,19.300606,0.016643,0.008309
002198,19.317311,19.317249,0.000062,-0.008271
002199,19.333933,19.317311,0.016623,0.008289
002200,19.333991,19.333933,0.000057,-0.008276
002201,19.350623,19.333991,0.016632,0.008299
002202,19.350681,19.350623,0.000058,-0.008275
002203,19.367299,19.350681,0.016618,0.008285
002204,19.367357,19.367299,0.000057,-0.008276
002205,19.383953,19.367357,0.016597,0.008263
002206,19.38401,19.383953,0.000057,-0.008276
002207,19.400604,19.38401,0.016594,0.008261
002208,19.400659,19.400604,0.000054,-0.008279
002209,19.417314,19.400659,0.016655,0.008322
002210,19.41737,19.417314,0.000056,-0.008277
002211,19.433965,19.41737,0.016595,0.008262
002212,19.434019,19.433965,0.000054,-0.008279
002213,19.45062,19.434019,0.016601,0.008268
002214,19.450675,19.45062,0.000054,-0.008279
002215,19.467291,19.450675,0.016617,0.008283
002216,19.467348,19.467291,0.000057,-0.008277
002217,19.48397,19.467348,0.016622,0.008288
002218,19.484027,19.48397,0.000058,-0.008276
002219,19.500653,19.484027,0.016626,0.008293
002220,19.500713,19.500653,0.00006,-0.008273
002221,19.517362,19.500713,0.016649,0.008316
002222,19.517422,19.517362,0.00006,-0.008274
002223,19.534043,19.517422,0.016621,0.008288
002224,19.534105,19.534043,0.000061,-0.008272
002225,19.550726,19.534105,0.016621,0.008288
002226,19.550783,19.550726,0.000057,-0.008276
002227,19.567414,19.550783,0.016631,0.008298
002228,19.567472,19.567414,0.000058,-0.008275
002229,19.584093,19.567472,0.016621,0.008288
002230,19.584151,19.584093,0.000058,-0.008275
002231,19.60078,19.584151,0.01663,0.008296
002232,19.600837,19.60078,0.000057,-0.008277
002233,19.617476,19.600837,0.016639,0.008306
002234,19.617537,19.617476,0.000061,-0.008273
002235,19.63416,19.617537,0.016623,0.008289
002236,19.63422,19.63416,0.000061,-0.008273
002237,19.650846,19.63422,0.016626,0.008293
002238,19.650904,19.650846,0.000057,-0.008276
002239,19.667542,19.650904,0.016638,0.008305
002240,19.667602,19.667542,0.00006,-0.008274
002241,19.684223,19.667602,0.016621,0.008288
002242,19.684281,19.684223,0.000058,-0.008276
002243,19.700902,19.684281,0.016622,0.008288
002244,19.700961,19.700902,0.000058,-0.008275
002245,19.717601,19.700961,0.01664,0.008307
002246,19.717659,19.717601,0.000058,-0.008275
002247,19.734283,19.717659,0.016623,0.00829
002248,19.73434,19.734283,0.000057,-0.008276
002249,19.750958,19.73434,0.016618,0.008285
002250,19.751016,19.750958,0.000057,-0.008276
002251,19.767631,19.751016,0.016615,0.008282
002252,19.767689,19.767631,0.000058,-0.008275
002253,19.784343,19.767689,0.016654,0.00832
002254,19.7844,19.784343,0.000057,-0.008276
002255,19.801009,19.7844,0.016608,0.008275
002256,19.801065,19.801009,0.000057,-0.008277
002257,19.817694,19.801065,0.016629,0.008295
002258,19.817753,19.817694,0.000059,-0.008274
002259,19.834364,19.817753,0.016611,0.008278
002260,19.834421,19.834364,0.000057,-0.008276
002261,19.851031,19.834421,0.016609,0.008276
002262,19.851088,19.851031,0.000057,-0.008276
002263,19.867704,19.851088,0.016616,0.008283
002264,19.867765,19.867704,0.000061,-0.008272
002265,19.884372,19.867765,0.016607,0.008273
002266,19.88443,19.884372,0.000058,-0.008276
002267,19.901036,19.88443,0.016607,0.008273
002268,19.901093,19.901036,0.000057,-0.008276
002269,19.917741,19.901093,0.016647,0.008314
002270,19.917801,19.917741,0.00006,-0.008273
002271,19.934421,19.917801,0.01662,0.008287
002272,19.934479,19.934421,0.000058,-0.008275
002273,19.951095,19.934479,0.016616,0.008282
002274,19.951153,19.951095,0.000058,-0.008275
002275,19.967771,19.951153,0.016618,0.008284
002276,19.967829,19.967771,0.000058,-0.008275
002277,19.984441,19.967829,0.016612,0.008279
002278,19.984499,19.984441,0.000058,-0.008275
002279,20.001109,19.984499,0.01661,0.008277
002280,20.001167,20.001109,0.000058,-0.008275
002281,20.017813,20.001167,0.016646,0.008313
002282,20.017872,20.017813,0.000059,-0.008274
002283,20.034486,20.017872,0.016614,0.00828
002284,20.034544,20.034486,0.000058,-0.008276
002285,20.051154,20.034544,0.016611,0.008277
002286,20.051212,20.051154,0.000057,-0.008276
002287,20.067826,20.051212,0.016615,0.008281
002288,20.067887,20.067826,0.000061,-0.008273
002289,20.084502,20.067887,0.016615,0.008282
002290,20.084562,20.084502,0.00006,-0.008273
002291,20.101167,20.084562,0.016605,0.008272
002292,20.101224,20.101167,0.000057,-0.008276
002293,20.117859,20.101224,0.016635,0.008302
002294,20.117918,20.117859,0.000058,-0.008275
002295,20.134533,20.117918,0.016616,0.008282
002296,20.134591,20.134533,0.000058,-0.008276
002297,20.151202,20.134591,0.016611,0.008278
002298,20.151264,20.151202,0.000062,-0.008272
002299,20.16788,20.151264,0.016617,0.008283
002300,20.167941,20.16788,0.000061,-0.008273
002301,20.184549,20.167941,0.016608,0.008274
002302,20.184606,20.184549,0.000057,-0.008276
002303,20.201215,20.184606,0.016609,0.008276
002304,20.201272,20.201215,0.000057,-0.008277
002305,20.217904,20.201272,0.016632,0.008299
002306,20.217963,20.217904,0.000059,-0.008274
002307,20.234628,20.217963,0.016665,0.008332
002308,20.234694,20.234628,0.000065,-0.008268
002309,20.251343,20.234694,0.016649,0.008315
002310,20.251421,20.251343,0.000078,-0.008255
002311,20.26808,20.251421,0.016659,0.008325
002312,20.268147,20.26808,0.000067,-0.008266
002313,20.284779,20.268147,0.016633,0.008299
002314,20.284844,20.284779,0.000065,-0.008269
002315,20.301465,20.284844,0.016621,0.008288
002316,20.301528,20.301465,0.000062,-0.008271
002317,20.318154,20.301528,0.016626,0.008293
002318,20.318215,20.318154,0.000062,-0.008272
002319,20.334822,20.318215,0.016607,0.008273
002320,20.334874,20.334822,0.000052,-0.008281
002321,20.351479,20.334874,0.016605,0.008272
002322,20.351536,20.351479,0.000057,-0.008277
002323,20.368144,20.351536,0.016608,0.008275
002324,20.368201,20.368144,0.000057,-0.008277
002325,20.384803,20.368201,0.016602,0.008269
002326,20.384859,20.384803,0.000057,-0.008277
002327,20.401459,20.384859,0.0166,0.008266
002328,20.401515,20.401459,0.000056,-0.008278
002329,20.418127,20.401515,0.016612,0.008279
002330,20.418187,20.418127,0.00006,-0.008273
002331,20.4348,20.418187,0.016613,0.00828
002332,20.434858,20.4348,0.000058,-0.008276
002333,20.451468,20.434858,0.01661,0.008277
002334,20.451526,20.451468,0.000057,-0.008276
002335,20.468139,20.451526,0.016614,0.00828
002336,20.468198,20.468139,0.000058,-0.008275
002337,20.484811,20.468198,0.016613,0.008279
002338,20.484868,20.484811,0.000057,-0.008276
002339,20.50148,20.484868,0.016612,0.008279
002340,20.501538,20.50148,0.000057,-0.008276
002341,20.518168,20.501538,0.01663,0.008297
002342,20.518227,20.518168,0.000059,-0.008274
002343,20.534843,20.518227,0.016616,0.008283
002344,20.534901,20.534843,0.000058,-0.008275
002345,20.551513,20.534901,0.016612,0.008278
002346,20.551571,20.551513,0.000058,-0.008276
002347,20.568188,20.551571,0.016618,0.008284
002348,20.568247,20.568188,0.000059,-0.008274
002349,20.584858,20.568247,0.01661,0.008277
002350,20.584916,20.584858,0.000058,-0.008275
002351,20.601552,20.584916,0.016637,0.008304
002352,20.60161,20.601552,0.000057,-0.008276
002353,20.618226,20.60161,0.016616,0.008283
002354,20.618285,20.618226,0.000059,-0.008274
002355,20.634894,20.618285,0.016609,0.008275
002356,20.634952,20.634894,0.000058,-0.008275
002357,20.651559,20.634952,0.016607,0.008273
002358,20.651618,20.651559,0.000059,-0.008274
002359,20.668232,20.651618,0.016614,0.008281
002360,20.66829,20.668232,0.000058,-0.008276
002361,20.684901,20.66829,0.016611,0.008278
002362,20.684958,20.684901,0.000057,-0.008276
002363,20.701568,20.684958,0.01661,0.008277
002364,20.701626,20.701568,0.000057,-0.008276
002365,20.718254,20.701626,0.016628,0.008295
002366,20.718313,20.718254,0.000059,-0.008274
002367,20.734927,20.718313,0.016614,0.008281
002368,20.734985,20.734927,0.000058,-0.008275
002369,20.75159,20.734985,0.016606,0.008272
002370,20.751647,20.75159,0.000057,-0.008276
002371,20.768263,20.751647,0.016616,0.008282
002372,20.768324,20.768263,0.000061,-0.008272
002373,20.78493,20.768324,0.016606,0.008273
002374,20.784989,20.78493,0.000058,-0.008275
002375,20.801605,20.784989,0.016617,0.008283
002376,20.801663,20.801605,0.000058,-0.008276
002377,20.818278,20.801663,0.016615,0.008282
002378,20.818339,20.818278,0.000061,-0.008273
002379,20.834947,20.818339,0.016608,0.008275
002380,20.835005,20.834947,0.000058,-0.008276
002381,20.851616,20.835005,0.016611,0.008278
002382,20.851673,20.851616,0.000057,-0.008276
002383,20.868289,20.851673,0.016616,0.008283
002384,20.868348,20.868289,0.000059,-0.008274
002385,20.884958,20.868348,0.01661,0.008277
002386,20.885016,20.884958,0.000057,-0.008276
002387,20.901627,20.885016,0.016611,0.008278
002388,20.901686,20.901627,0.00006,-0.008274
002389,20.918299,20.901686,0.016613,0.00828
002390,20.918358,20.918299,0.000059,-0.008274
002391,20.93497,20.918358,0.016612,0.008278
002392,20.935029,20.93497,0.000059,-0.008274
002393,20.951638,20.935029,0.016609,0.008276
002394,20.951696,20.951638,0.000058,-0.008276
002395,20.968309,20.951696,0.016613,0.00828
002396,20.968368,20.968309,0.000058,-0.008275
002397,20.984982,20.968368,0.016614,0.008281
002398,20.98504,20.984982,0.000058,-0.008276
002399,21.001647,20.98504,0.016607,0.008274
002400,21.001705,21.001647,0.000058,-0.008275
002401,21.018349,21.001705,0.016644,0.008311
002402,21.018409,21.018349,0.00006,-0.008273
002403,21.035022,21.018409,0.016613,0.00828
002404,21.035082,21.035022,0.000061,-0.008273
002405,21.05173,21.035082,0.016648,0.008314
002406,21.051787,21.05173,0.000057,-0.008276
002407,21.068403,21.051787,0.016615,0.008282
002408,21.068461,21.068403,0.000059,-0.008275
002409,21.08508,21.068461,0.016619,0.008286
002410,21.085139,21.08508,0.000058,-0.008275
002411,21.101749,21.085139,0.01661,0.008277
002412,21.101806,21.101749,0.000058,-0.008276
002413,21.118441,21.101806,0.016634,0.008301
002414,21.118503,21.118441,0.000062,-0.008272
002415,21.135112,21.118503,0.016609,0.008276
002416,21.135172,21.135112,0.00006,-0.008273
002417,21.151778,21.135172,0.016606,0.008273
002418,21.151836,21.151778,0.000058,-0.008276
002419,21.168453,21.151836,0.016617,0.008283
002420,21.168512,21.168453,0.000059,-0.008274
002421,21.185121,21.168512,0.016609,0.008275
002422,21.185179,21.185121,0.000058,-0.008275
002423,21.201789,21.185179,0.01661,0.008277
002424,21.201846,21.201789,0.000057,-0.008276
002425,21.218474,21.201846,0.016628,0.008295
002426,21.218533,21.218474,0.000059,-0.008274
002427,21.23516,21.218533,0.016626,0.008293
002428,21.235219,21.23516,0.000059,-0.008274
002429,21.251829,21.235219,0.01661,0.008276
002430,21.251887,21.251829,0.000058,-0.008275
002431,21.268505,21.251887,0.016618,0.008285
002432,21.268564,21.268505,0.000059,-0.008274
002433,21.285178,21.268564,0.016613,0.00828
002434,21.285236,21.285178,0.000058,-0.008275
002435,21.301844,21.285236,0.016608,0.008274
002436,21.301901,21.301844,0.000057,-0.008276
002437,21.318535,21.301901,0.016634,0.008301
002438,21.318594,21.318535,0.000058,-0.008275
002439,21.335209,21.318594,0.016616,0.008283
002440,21.335267,21.335209,0.000058,-0.008275
002441,21.351881,21.335267,0.016613,0.00828
002442,21.351939,21.351881,0.000058,-0.008275
002443,21.368555,21.351939,0.016616,0.008283
002444,21.368617,21.368555,0.000062,-0.008271
002445,21.385228,21.368617,0.016611,0.008278
002446,21.385286,21.385228,0.000058,-0.008275
002447,21.401896,21.385286,0.01661,0.008277
002448,21.401953,21.401896,0.000057,-0.008276
002449,21.418583,21.401953,0.016629,0.008296
002450,21.418658,21.418583,0.000075,-0.008258
002451,21.435254,21.418658,0.016596,0.008263
002452,21.435313,21.435254,0.000059,-0.008274
002453,21.451922,21.435313,0.016609,0.008276
002454,21.451981,21.451922,0.000058,-0.008275
002455,21.468595,21.451981,0.016615,0.008281
002456,21.468654,21.468595,0.000058,-0.008275
002457,21.485261,21.468654,0.016608,0.008274
002458,21.485319,21.485261,0.000058,-0.008276
002459,21.501935,21.485319,0.016617,0.008283
002460,21.501992,21.501935,0.000057,-0.008277
002461,21.518627,21.501992,0.016635,0.008302
002462,21.518685,21.518627,0.000058,-0.008275
002463,21.535299,21.518685,0.016614,0.00828
002464,21.535357,21.535299,0.000058,-0.008275
002465,21.551966,21.535357,0.016609,0.008276
002466,21.552026,21.551966,0.00006,-0.008273
002467,21.568641,21.552026,0.016615,0.008282
002468,21.568699,21.568641,0.000058,-0.008275
002469,21.585306,21.568699,0.016607,0.008273
002470,21.585363,21.585306,0.000057,-0.008276
002471,21.601972,21.585363,0.016609,0.008276
002472,21.60203,21.601972,0.000058,-0.008276
002473,21.618654,21.60203,0.016624,0.008291
002474,21.618712,21.618654,0.000058,-0.008275
002475,21.635324,21.618712,0.016611,0.008278
002476,21.635381,21.635324,0.000058,-0.008275
002477,21.651991,21.635381,0.016609,0.008276
002478,21.652049,21.651991,0.000058,-0.008275
002479,21.668663,21.652049,0.016615,0.008281
002480,21.668723,21.668663,0.00006,-0.008274
002481,21.685336,21.668723,0.016613,0.008279
002482,21.685394,21.685336,0.000058,-0.008275
002483,21.702006,21.685394,0.016612,0.008279
002484,21.702064,21.702006,0.000058,-0.008275
002485,21.718694,21.702064,0.01663,0.008297
002486,21.718754,21.718694,0.000059,-0.008274
002487,21.735365,21.718754,0.016612,0.008278
002488,21.735424,21.735365,0.000059,-0.008275
002489,21.752032,21.735424,0.016608,0.008274
002490,21.752089,21.752032,0.000057,-0.008276
002491,21.768704,21.752089,0.016615,0.008281
002492,21.768764,21.768704,0.000061,-0.008273
002493,21.785372,21.768764,0.016607,0.008274
002494,21.78543,21.785372,0.000058,-0.008275
002495,21.802038,21.78543,0.016609,0.008275
002496,21.802096,21.802038,0.000057,-0.008276
002497,21.818724,21.802096,0.016629,0.008295
002498,21.818784,21.818724,0.00006,-0.008274
002499,21.835392,21.818784,0.016608,0.008274
002500,21.835449,21.835392,0.000057,-0.008276
002501,21.852062,21.835449,0.016612,0.008279
002502,21.852119,21.852062,0.000058,-0.008275
